PlayerID,Jersey,FirstName,LastName,College,Age,Experience,Height,Weight,TeamID,Prestige,SignedBy,SignedSeason,StarRating,Injury,InjuryLength,Position,PlayerFlags,Transfer,Alt Position,Team,Redshirt,RedshirtYear,HomeState,Awards,Strength,Agility,Arm,Speed,Hands,Intelligence,Accuracy,Run Blocking,Pass Blocking,Tackling,Endurance,Kick Distance,Kick Accuracy,Overall
2409,61,G,FILLER,Georgia,25,1,76,300,29,70,0,0,3,,,G,None,False,G,GEO,False,0,PA,Won 1985 Southeastern Conference Championship,45,40,1,45,10,45,1,45,46,30,66,1,1,46
2411,69,Shawn,Bouwens,Georgia,20,2,77,293,29,70,0,0,4,,,G,None,False,G,GEO,True,1983,TX,Won 1985 Southeastern Conference Championship,75,48,1,44,9,60,1,64,60,44,69,1,1,67
2412,64,Brandon,Hayes,Georgia,21,3,76,308,29,70,0,0,4,,,G,None,False,G,GEO,False,0,MD,Won 1985 Southeastern Conference Championship,79,43,1,41,8,55,1,72,63,25,60,1,1,70
2413,61,Blake,Wingle,Georgia,24,2,74,267,29,70,0,0,3,,,G,None,False,G,GEO,False,0,MA,Won 1985 Southeastern Conference Championship,66,39,1,34,11,59,1,59,68,28,53,1,1,62
2414,66,George,Yarno,Georgia,26,3,74,260,0,0,0,0,3,,,T,None,False,T,GEO,False,0,TX,,74,47,1,54,8,63,1,77,68,45,61,1,1,75
2415,69,Scott,Bergold,Georgia,23,3,79,263,29,70,0,0,3,Dislocated Shoulder,,T,None,False,T,GEO,False,0,NJ,Won 1985 Southeastern Conference Championship,73,41,1,47,9,63,1,68,62,23,64,1,1,68
2416,45,T,FILLER,Georgia,25,1,71,199,36,62,36,1985,3,,,T,None,True,T,ILL,False,0,FL,,45,41,1,46,10,45,1,45,45,30,65,1,1,47
2417,66,T,FILLER,Georgia,25,1,79,308,25,67,25,1985,3,,,T,None,True,T,OR,False,0,TX,,45,40,1,47,10,45,1,45,49,30,65,1,1,49
2418,68,Rob,Woods,Georgia,23,2,77,295,29,70,0,0,4,,,T,None,False,T,GEO,True,1983,PR,Won 1985 Southeastern Conference Championship,80,48,1,43,2,61,1,62,59,26,52,1,1,66
2419,70,Joe,Devlin,Georgia,30,3,77,261,29,70,0,0,3,Jammed Finger,,T,None,False,T,GEO,False,0,OH,Won 1985 Southeastern Conference Championship,72,44,1,36,10,59,1,67,59,43,61,1,1,65
2420,50,Dusty,Zeigler,Georgia,21,4,77,298,29,70,0,0,4,,,C,None,False,C,GEO,True,1981,DC,Won 1985 Southeastern Conference Championship,85,48,1,51,14,66,1,73,61,41,63,1,1,77
2421,70,C,FILLER,Georgia,25,2,76,291,29,70,0,0,3,,,C,None,False,C,GEO,True,1983,TX,Won 1985 Southeastern Conference Championship,46,41,1,46,10,45,1,46,48,30,65,1,1,49
2422,52,Steve,Mott,Georgia,23,3,75,266,29,70,0,0,3,,,C,None,False,C,GEO,False,0,LA,Won 1985 Southeastern Conference Championship,82,53,1,38,8,54,1,68,69,37,60,1,1,72
2423,68,Leon,Lett,Georgia,20,2,78,290,29,70,0,0,5,Bulging Disc (Back),,DT,None,False,DT,GEO,True,1983,OH,Won 1985 Southeastern Conference Championship,87,52,1,65,38,45,1,1,1,81,60,1,1,95
2426,66,Manu,Tuiasosopo,Georgia,27,3,75,255,29,70,0,0,3,,,DT,None,False,DT,GEO,False,0,GA,Won 1985 Southeastern Conference Championship,67,46,1,49,29,50,1,1,1,55,59,1,1,72
2427,92,DT,FILLER,Georgia,25,2,74,303,29,70,0,0,3,,,DT,None,False,DT,GEO,True,1983,MI,Won 1985 Southeastern Conference Championship,37,30,1,46,26,40,1,1,1,41,66,1,1,49
2428,92,DT,FILLER,Georgia,25,1,74,303,12,60,12,1985,3,,,DT,None,True,DT,KY,True,1984,IN,,35,31,1,45,24,42,1,1,1,41,65,1,1,48
2429,90,DT,FILLER,Georgia,25,1,77,316,9,55,9,1985,3,,,DT,None,True,DT,NWST,True,1984,NE,,35,30,1,45,26,40,1,1,1,42,65,1,1,48
2430,92,DT,FILLER,Georgia,25,2,74,303,29,70,0,0,3,,,DT,None,False,DT,GEO,False,0,LA,Won 1985 Southeastern Conference Championship,35,31,1,45,24,40,1,1,1,41,67,1,1,48
2431,72,Bobby,Hamilton,Georgia,23,4,77,280,29,70,0,0,5,Deep Thigh Bruise,,DE,None,False,DE,GEO,True,1983,TX,Won 1985 Southeastern Conference Championship,77,55,1,77,37,64,1,1,1,60,66,1,1,88
2432,77,Victor,Adeyanju,Georgia,20,3,76,270,29,70,0,0,5,Sprained Ankle,,DE,None,False,DE,GEO,True,1982,GA,Won 1985 Southeastern Conference Championship,73,55,1,68,35,43,1,1,1,62,55,1,1,81
2434,60,Cedric,Jones,Georgia,20,4,76,275,29,70,0,0,4,,,DE,None,False,DE,GEO,True,1982,MD,Won 1985 Southeastern Conference Championship,71,61,1,58,36,46,1,1,1,62,67,1,1,78
2435,63,Brent,Hawkins,Georgia,20,2,74,241,29,70,0,0,4,,,DE,None,False,DE,GEO,False,0,SC,Won 1985 Southeastern Conference Championship,71,49,1,52,23,52,1,1,1,46,55,1,1,68
2436,97,DE,FILLER,Georgia,25,2,74,247,29,70,0,0,3,,,DE,None,False,DE,GEO,True,1984,GA,Won 1985 Southeastern Conference Championship,35,30,1,45,24,40,1,1,1,42,66,1,1,53
2437,96,DE,FILLER,Georgia,25,2,75,248,29,70,0,0,3,,,DE,None,False,DE,GEO,True,1984,OH,Won 1985 Southeastern Conference Championship,35,30,1,45,24,40,1,1,1,42,65,1,1,53
2438,95,DE,FILLER,Georgia,25,2,76,253,29,70,0,0,3,,,DE,None,False,DE,GEO,False,0,GA,Won 1985 Southeastern Conference Championship,35,32,1,45,26,40,1,1,1,44,66,1,1,54
2440,98,Johnie,Cooks,Georgia,25,4,76,247,0,0,0,0,4,,,LB,None,False,LB,GEO,True,1980,LA,,73,65,1,75,41,51,1,1,1,68,84,1,1,81
2441,57,Jerry,Robinson,Georgia,27,4,74,223,0,0,0,0,4,,,LB,None,False,LB,GEO,True,1983,LA,,74,68,2,71,41,75,1,1,1,83,70,4,1,89
2444,51,Tyson,Smith,Georgia,22,3,74,240,29,70,0,0,3,Hyper Extended Knee,,LB,None,False,LB,GEO,True,1982,MS,Won 1985 Southeastern Conference Championship,52,70,1,64,28,48,1,1,1,66,59,1,1,70
2445,52,Troy,Dumas,Georgia,22,3,75,242,29,70,0,0,4,Scratched Cornea,,LB,None,False,LB,GEO,False,0,CA,Won 1985 Southeastern Conference Championship,54,65,1,60,29,60,1,1,1,63,61,1,1,69
2446,54,Gabe,Northern,Georgia,20,4,74,240,29,70,0,0,4,Deep Thigh Bruise,,LB,None,False,LB,GEO,True,1982,LA,Won 1985 Southeastern Conference Championship,68,63,1,58,29,50,1,1,1,81,73,1,1,79
2447,55,Terry,Killens,Georgia,20,3,73,235,29,70,0,0,4,Sprained Wrist,Probable,LB,None,False,LB,GEO,False,0,OH,Won 1985 Southeastern Conference Championship,63,62,1,53,42,54,1,1,1,64,76,1,1,71
2448,51,LB,FILLER,Georgia,25,2,72,223,29,70,0,0,3,,,LB,None,False,LB,GEO,True,1984,SC,Won 1985 Southeastern Conference Championship,37,45,1,45,32,45,1,1,1,46,67,1,1,49
2449,44,Paul,Lankford,Georgia,25,3,73,185,0,0,0,0,3,,,CB,None,False,CB,GEO,False,0,SC,,36,67,1,81,56,52,1,1,1,36,70,1,1,76
2450,44,Harvey,Clayton,Georgia,22,3,69,179,0,0,0,0,3,,,CB,None,False,CB,GEO,False,0,CA,,47,67,1,78,51,59,1,1,1,36,74,1,1,76
2452,22,Sherman,Cocroft,Georgia,23,2,73,195,29,70,0,0,3,,,CB,None,False,CB,GEO,False,0,CA,Won 1985 Southeastern Conference Championship,39,62,1,65,42,49,1,1,1,32,66,1,1,64
2453,27,CB,FILLER,Georgia,25,2,73,190,29,70,0,0,3,Broken Nose,Probable,CB,None,False,CB,GEO,True,1984,VA,Won 1985 Southeastern Conference Championship,35,47,1,45,32,45,1,1,1,38,65,1,1,50
2454,26,CB,FILLER,Georgia,25,1,73,187,29,70,0,0,3,Hyper Extended Knee,,CB,None,False,CB,GEO,True,1984,NY,Won 1985 Southeastern Conference Championship,34,45,1,45,32,47,1,1,1,35,66,1,1,49
2455,22,Gill,Byrd,Georgia,22,4,71,195,0,0,0,0,4,,,SS,None,False,SS,GEO,True,1981,SC,1984 Southeastern Conference All-Conference,73,87,1,85,71,67,1,5,1,64,89,1,1,95
2458,32,SS,FILLER,Georgia,25,1,73,205,29,70,0,0,3,Tight Hamstring,Probable,SS,None,False,SS,GEO,False,0,PA,Won 1985 Southeastern Conference Championship,34,45,1,45,31,45,1,1,1,35,65,1,1,47
2459,22,Tramon,Williams,Georgia,20,3,72,192,29,70,0,0,5,Dislocated Finger,,FS,None,False,FS,GEO,True,1982,NC,Won 1985 Southeastern Conference Championship,49,83,1,83,66,63,1,1,1,69,95,5,1,90
2461,32,R.J.,Kors,Georgia,22,2,72,195,29,70,0,0,4,,,FS,None,False,FS,GEO,True,1983,NH,Won 1985 Southeastern Conference Championship,51,72,1,68,58,44,1,1,1,47,78,1,1,74
2462,30,FS,FILLER,Georgia,25,1,69,196,29,70,0,0,3,,,FS,None,False,FS,GEO,False,0,TX,Won 1985 Southeastern Conference Championship,37,45,1,45,31,47,1,1,1,35,66,1,1,47
2463,11,Novo,Bojovic,Georgia,25,4,70,172,29,70,0,0,3,,,K,None,False,K,GEO,True,1982,OH,Won 1985 Southeastern Conference Championship,32,37,25,43,18,57,1,1,1,22,88,75,70,71
2464,45,K,FILLER,Georgia,25,2,71,199,29,70,0,0,3,,,K,None,False,K,GEO,True,1983,CA,Won 1985 Southeastern Conference Championship,4,47,30,37,28,45,1,1,1,1,65,55,55,52
2465,18,Harry,Newsome,Georgia,21,3,72,192,29,70,0,0,3,,,P,None,False,P,GEO,False,0,AL,Won 1985 Southeastern Conference Championship,13,36,16,51,6,57,1,1,1,16,74,68,66,66
2466,13,P,FILLER,Georgia,25,2,73,194,29,70,0,0,3,,,P,None,False,P,GEO,True,1984,OH,Won 1985 Southeastern Conference Championship,4,46,30,41,31,45,1,1,1,1,65,55,56,53
2467,2,Mark,Malone,Michigan,26,4,76,223,30,69,0,0,3,Broken Nose,,QB,None,False,QB,MICH,True,1983,TX,,54,50,68,61,14,68,74,1,1,15,74,1,1,72
2468,9,Steve,Stenstrom,Michigan,23,3,74,206,30,69,0,0,4,Sprained Knee,,QB,None,False,QB,MICH,False,0,MN,,46,54,71,54,15,67,73,1,1,17,71,1,1,71
2469,9,Bruce,Gradkowski,Michigan,20,3,73,220,30,69,0,0,3,Sprained Knee,,QB,None,False,QB,MICH,True,1983,MS,,44,50,61,47,5,67,74,1,1,20,74,1,1,68
2470,2,QB,FILLER,Michigan,25,1,77,218,30,69,0,0,3,,,QB,None,False,QB,MICH,False,0,VA,,40,45,50,45,31,45,50,1,1,3,65,1,1,47
2471,42,Stump,Mitchell,Michigan,24,4,69,188,0,0,0,0,3,,,RB,None,False,RB,MICH,True,1981,MD,,69,71,11,81,69,47,22,21,21,40,80,1,1,81
2472,28,Brian,Satterfield,Michigan,24,3,72,225,0,0,0,0,4,,,RB,None,False,RB,MICH,True,1982,MD,,66,76,15,78,55,50,17,17,16,16,73,1,1,78
2473,23,Dennis,Bligen,Michigan,22,3,71,215,30,69,0,0,3,,,RB,None,False,RB,MICH,False,0,OH,,54,64,20,73,60,55,3,20,29,23,68,1,1,71
2474,36,Gene,Lang,Michigan,22,3,70,196,30,69,0,0,3,Dislocated Knee,,RB,None,False,RB,MICH,False,0,IN,,55,65,9,71,52,60,14,18,27,25,79,1,1,70
2475,29,Walter,Dean,Michigan,20,2,70,216,30,69,0,0,4,Sprained Wrist,,RB,None,False,RB,MICH,True,1983,OH,,64,73,12,66,52,49,4,28,17,20,64,1,1,71
2476,21,RB,FILLER,Michigan,25,1,71,194,30,69,0,0,3,,,RB,None,False,RB,MICH,True,1984,PA,,35,46,10,46,30,45,5,25,25,5,65,1,1,44
2477,32,Craig,James,Michigan,22,4,72,215,0,0,0,0,4,,,FB,None,False,FB,MICH,True,1983,KY,,77,67,1,80,70,66,1,52,44,24,72,1,1,81
2478,29,Lou,D'Agostino,Michigan,21,2,72,235,30,69,0,0,4,,,FB,None,False,FB,MICH,False,0,DE,,69,61,1,60,43,47,1,42,40,22,61,1,1,64
2480,89,Henry,Lusk,Michigan,22,4,74,245,30,69,0,0,4,Sprained Ankle,,TE,None,False,TE,MICH,True,1981,AL,,43,64,1,67,70,50,1,41,34,30,65,1,1,75
2481,86,Keith,Cash,Michigan,19,2,76,242,30,69,0,0,4,,,TE,None,False,TE,MICH,True,1983,LA,,49,48,1,63,73,48,1,36,40,27,58,1,1,73
2482,89,TE,FILLER,Michigan,25,2,77,237,26,65,26,1985,3,,,TE,None,True,TE,FL,False,0,MS,,40,46,1,46,34,44,1,34,35,5,66,1,1,51
2483,84,Eric,Martin,Michigan,22,4,73,207,0,0,0,0,3,,,WR,None,False,WR,MICH,True,1983,NJ,,34,75,1,90,80,66,1,35,25,28,89,1,1,85
2484,80,Steve,Largent,Michigan,29,4,71,187,0,0,0,0,4,,,WR,None,False,WR,MICH,True,1980,ND,,47,82,9,81,94,65,1,26,31,38,83,1,1,87
2485,89,Brandon,Marshall,Michigan,19,3,76,229,30,69,0,0,4,Fractured Nose,Out (1-2 weeks),WR,None,False,WR,MICH,True,1983,TN,,42,85,1,81,93,57,1,36,12,28,90,1,5,86
2486,87,Leo,Lewis,Michigan,28,4,68,170,30,69,0,0,3,,,WR,None,False,WR,MICH,True,1982,NJ,,40,71,1,76,68,57,1,30,7,29,77,1,1,73
2487,84,Nilo,Silvan,Michigan,21,3,69,176,30,69,0,0,4,,,WR,None,False,WR,MICH,False,0,TX,,29,77,1,75,63,44,1,27,5,17,69,1,1,70
2488,83,Hank,Baskett,Michigan,21,3,74,220,30,69,0,0,4,Fatigue,Out (1-2 weeks),WR,None,False,WR,MICH,True,1983,TX,,27,72,1,72,76,51,1,22,11,24,64,1,1,70
2489,86,Airese,Currie,Michigan,21,3,70,186,7,60,7,1985,3,,,WR,None,True,WR,KCL,True,1983,KS,,24,70,1,67,76,45,1,22,11,24,79,1,1,68
2490,84,David,Verser,Michigan,26,2,73,200,32,70,32,1985,3,,,WR,None,True,WR,UCLA,False,0,MD,Won 1985 Pacific 10 Conference Championship,34,75,1,61,73,42,1,24,9,26,71,1,1,66
2491,88,WR,FILLER,Michigan,25,1,76,208,30,69,0,0,3,,,WR,None,False,WR,MICH,False,0,GA,,35,46,1,46,45,36,1,15,15,5,65,3,1,43
2494,61,G,FILLER,Michigan,25,1,76,300,38,71,38,1985,3,,,G,None,True,G,AUB,True,1984,TX,,47,40,1,45,10,45,1,48,46,30,69,1,1,48
2495,60,G,FILLER,Michigan,25,1,77,300,11,56,11,1985,3,,,G,None,True,G,MD,True,1984,AZ,,45,40,1,47,10,45,1,45,45,30,65,1,1,46
2496,78,Joel,Crisman,Michigan,23,2,77,302,30,69,0,0,3,,,G,None,False,G,MICH,False,0,GA,,65,35,1,44,7,63,1,62,69,28,57,1,1,65
2497,64,Keno,Hills,Michigan,21,2,78,305,30,69,0,0,3,Turf Toe,,G,None,False,G,MICH,False,0,AL,,65,33,1,41,2,55,1,62,69,37,52,1,1,63
2498,66,Kevin,Boothe,Michigan,20,2,77,300,30,69,0,0,3,,,G,None,False,G,MICH,False,0,VA,,71,47,1,34,3,53,1,63,54,38,57,1,1,61
2499,75,Lomas,Brown,Michigan,20,4,76,282,0,0,0,0,4,,,T,None,False,T,MICH,True,1982,CT,,80,63,8,54,15,65,1,83,90,47,77,6,1,89
2501,45,T,FILLER,Michigan,25,1,71,199,30,69,0,0,3,,,T,None,False,T,MICH,False,0,LA,,45,41,1,45,10,47,1,46,45,30,68,1,1,47
2502,67,T,FILLER,Michigan,25,1,78,300,30,69,0,0,3,,,T,None,False,T,MICH,False,0,IN,,48,40,1,45,12,45,1,45,48,30,69,1,1,49
2503,66,Jim,Cooper,Michigan,29,3,77,262,30,69,0,0,3,Broken Leg,Probable,T,None,False,T,MICH,False,0,OK,,81,42,1,41,26,67,1,69,64,47,75,1,1,72
2504,76,Paul,McQuistan,Michigan,20,2,77,305,30,69,0,0,3,Jammed Finger,,T,None,False,T,MICH,False,0,AR,,65,41,1,35,1,51,1,70,58,28,50,1,1,61
2505,63,Kirk,Lowdermilk,Michigan,20,4,75,269,0,0,0,0,4,,,C,None,False,C,MICH,True,1982,NJ,,86,58,1,48,28,65,1,75,85,32,61,1,1,83
2506,69,C,FILLER,Michigan,25,1,80,312,30,69,0,0,3,,,C,None,False,C,MICH,False,0,TX,,45,40,1,45,10,45,1,45,46,30,65,1,1,48
2507,62,Conrad,Goode,Michigan,22,3,78,285,30,69,0,0,3,Sprained Wrist,,C,None,False,C,MICH,False,0,LA,,65,37,1,37,10,55,1,72,60,24,53,1,1,68
2509,54,Alex,Moyer,Michigan,21,3,73,221,30,69,0,0,3,Broken Finger,,DT,None,False,DT,MICH,False,0,TN,,54,55,1,58,34,54,1,1,1,60,74,1,1,70
2510,92,Ronnie,Washington,Michigan,21,3,73,245,30,69,0,0,3,Turf Toe,,DT,None,False,DT,MICH,False,0,GA,,51,63,1,54,37,46,1,1,1,61,66,1,1,67
2511,66,Mark,Catano,Michigan,22,3,75,265,30,69,0,0,3,,,DT,None,False,DT,MICH,False,0,GA,,61,49,1,48,25,45,1,1,1,62,67,1,1,72
2512,90,DT,FILLER,Michigan,25,1,77,316,30,69,0,0,3,,,DT,None,False,DT,MICH,False,0,CA,,35,30,1,45,24,40,1,1,1,41,66,1,1,48
2513,92,DT,FILLER,Michigan,25,1,74,303,30,69,0,0,3,,,DT,None,False,DT,MICH,False,0,TN,,35,31,1,45,25,40,1,1,1,41,66,1,1,48
2514,91,DT,FILLER,Michigan,25,1,77,311,30,69,0,0,3,,,DT,None,False,DT,MICH,False,0,GA,,36,30,1,45,25,39,1,1,1,39,64,1,1,47
2515,92,DT,FILLER,Michigan,25,1,74,303,30,69,0,0,3,,,DT,None,False,DT,MICH,False,0,TX,,35,30,1,45,24,41,1,1,1,41,66,1,1,48
2516,64,Simeon,Rice,Michigan,20,4,77,268,30,69,0,0,5,,,DE,None,False,DE,MICH,True,1983,WI,,82,66,1,77,34,68,1,4,1,75,81,1,7,97
2517,76,Mike,Flores,Michigan,22,2,75,256,30,69,0,0,5,Patella Tendinitis,,DE,None,False,DE,MICH,True,1983,PA,,77,63,1,67,28,57,1,1,1,58,61,1,1,83
2518,76,Steve,White,Michigan,21,4,74,270,30,69,0,0,5,Broken Finger,,DE,None,False,DE,MICH,True,1983,KS,,68,60,1,63,26,56,1,1,1,58,67,1,1,79
2519,64,Jevon,Langford,Michigan,20,3,75,290,27,63,27,1985,4,,,DE,None,True,DE,WASH,False,0,DC,,69,62,1,58,33,41,1,1,1,46,58,1,1,72
2521,97,DE,FILLER,Michigan,25,2,74,247,13,69,13,1985,4,,,DE,None,True,DE,NEB,True,1983,MD,,35,30,1,45,24,40,1,1,1,42,66,1,1,53
2522,97,DE,FILLER,Michigan,25,2,74,247,30,69,0,0,3,,,DE,None,False,DE,MICH,True,1983,FL,,36,32,1,45,24,40,1,1,1,41,66,1,1,53
2523,96,DE,FILLER,Michigan,25,2,75,248,30,69,0,0,4,,,DE,None,False,DE,MICH,True,1983,OR,,38,30,1,45,24,41,1,1,1,45,66,1,1,54
2527,58,Reggie,Wilkes,Michigan,27,4,76,235,0,0,0,0,3,,,LB,None,False,LB,MICH,True,1980,OH,,80,59,1,68,40,52,1,1,1,71,75,1,1,81
2528,54,Omar,Gaither,Michigan,19,3,74,235,30,69,0,0,4,Broken Nose,,LB,None,False,LB,MICH,True,1982,FL,,66,74,1,65,37,63,1,1,1,63,64,1,1,76
2530,57,Scott,Fields,Michigan,21,3,74,220,30,69,0,0,4,Patella Tendinitis,,LB,None,False,LB,MICH,False,0,FL,,59,57,1,60,27,57,1,1,1,66,75,1,1,71
2531,57,Eric,Unverzagt,Michigan,22,2,73,241,30,69,0,0,4,,,LB,None,False,LB,MICH,True,1984,AL,,51,56,1,58,39,60,1,1,1,59,73,1,1,66
2532,51,Michael,Lowery,Michigan,20,2,72,232,20,67,20,1985,4,,,LB,None,True,LB,LSU,False,0,TX,,62,55,1,55,26,46,1,1,1,58,61,1,1,65
2533,52,LB,FILLER,Michigan,25,1,75,233,37,59,37,1985,3,,,LB,None,True,LB,SYR,True,1984,AR,,36,46,1,45,30,45,1,1,1,45,67,1,1,49
2534,89,Phil,McConkey,Michigan,26,3,70,170,0,0,0,0,3,,,CB,None,False,CB,MICH,False,0,TX,,34,66,1,81,71,50,1,17,12,33,82,1,1,79
2535,40,Kwame,Ellis,Michigan,20,3,70,188,30,69,0,0,4,Pulled Hamstring,Questionable,CB,None,False,CB,MICH,False,0,MI,1984 Big Ten Conference Defensive Player of the Year,43,75,1,76,39,53,1,1,1,31,71,1,1,72
2536,22,Richard,Marshall,Michigan,19,3,71,190,30,69,0,0,4,Bruised Cheekbone,Probable,CB,None,False,CB,MICH,True,1983,TX,,36,71,1,72,49,49,1,1,1,39,74,1,1,73
2537,20,Wayne,Davis,Michigan,21,2,71,175,30,69,0,0,3,,,CB,None,False,CB,MICH,False,0,IL,,33,64,1,65,38,42,1,1,1,35,69,1,1,64
2538,28,CB,FILLER,Michigan,25,2,72,177,28,60,28,1985,3,,,CB,None,True,CB,WIS,False,0,TX,,34,46,1,49,32,45,1,1,1,36,69,1,1,51
2539,27,CB,FILLER,Michigan,25,2,73,190,30,69,0,0,3,,,CB,None,False,CB,MICH,False,0,CO,,34,46,1,46,30,45,1,1,1,36,65,1,1,49
2540,22,Roman,Harper,Michigan,21,3,72,195,30,69,0,0,4,Tight Hamstring,,SS,None,False,SS,MICH,True,1983,FL,,48,74,1,86,61,43,1,1,1,72,83,1,1,84
2543,32,SS,FILLER,Michigan,25,1,73,205,30,69,0,0,3,,,SS,None,False,SS,MICH,False,0,FL,,36,49,1,45,31,45,1,1,1,38,68,1,1,49
2544,43,Lonnie,Young,Michigan,20,3,73,205,0,0,0,0,3,,,FS,None,False,FS,MICH,False,0,CA,1984 All-American|1984 Big Ten Conference All-Conference,50,78,1,82,50,64,1,1,1,52,74,1,1,81
2545,29,Bill,Currier,Michigan,29,3,72,196,30,69,0,0,3,,,FS,None,False,FS,MICH,False,0,AL,,51,66,1,74,41,64,1,1,1,51,74,1,1,72
2546,40,Mike,Kozlowski,Michigan,28,3,72,196,30,69,0,0,3,,,FS,None,False,FS,MICH,False,0,FL,,53,65,1,67,43,60,1,1,1,57,85,1,1,71
2547,30,FS,FILLER,Michigan,25,1,69,196,30,69,0,0,3,,,FS,None,False,FS,MICH,True,1984,MA,,36,45,1,45,31,45,1,1,1,35,65,1,1,47
2548,1,Tony,Franklin,Michigan,27,3,68,182,0,0,0,0,3,,,K,None,False,K,MICH,False,0,OH,,31,44,17,42,26,67,1,1,1,20,83,83,75,78
2549,10,K,FILLER,Michigan,25,2,75,192,30,69,0,0,3,,,K,None,False,K,MICH,True,1984,GA,,4,45,30,37,28,45,1,1,1,1,66,57,56,53
2550,4,Reggie,Roby,Michigan,23,3,75,249,30,69,0,0,3,,,P,None,False,P,MICH,False,0,ID,,20,41,16,51,9,53,1,1,1,19,85,74,67,70
2551,13,P,FILLER,Michigan,25,2,73,194,30,69,0,0,3,,,P,None,False,P,MICH,True,1984,PA,,5,46,30,37,29,45,1,1,1,1,65,55,56,52
2552,7,Joe,Theismann,Florida State,34,4,72,192,0,0,0,0,3,,,QB,None,False,QB,FLST,True,1982,NM,,51,66,80,61,22,81,81,1,1,26,79,1,1,84
2553,11,Danny,White,Florida State,31,4,74,193,0,0,0,0,4,,,QB,None,False,QB,FLST,True,1982,FL,,37,63,79,54,15,77,81,1,1,22,73,4,1,80
2554,10,Bill,Musgrave,Florida State,21,2,74,199,31,65,0,0,4,Pinched Nerve,Probable,QB,None,False,QB,FLST,True,1983,CA,,37,61,65,46,1,69,78,1,1,18,79,1,1,72
2555,3,QB,FILLER,Florida State,25,1,76,205,31,65,0,0,3,,,QB,None,False,QB,FLST,False,0,GA,,41,45,50,45,33,45,51,1,1,3,65,1,1,47
2556,32,Tommy,Vigorito,Florida State,24,3,70,193,0,0,0,0,3,,,RB,None,False,RB,FLST,False,0,TX,,64,69,15,82,52,57,8,27,22,26,66,1,1,77
2557,24,Quincy,Wilson,Florida State,22,2,69,225,31,65,0,0,3,,,RB,None,False,RB,FLST,True,1984,OK,,53,66,11,78,49,44,5,30,15,23,73,1,1,71
2558,27,Freddie,Bradley,Florida State,24,4,70,208,31,65,0,0,4,,,RB,None,False,RB,FLST,True,1981,FL,,62,73,14,73,56,46,11,28,17,15,64,1,1,74
2559,29,Robert,Lavette,Florida State,21,3,71,190,31,65,0,0,3,,,RB,None,False,RB,FLST,False,0,LA,,49,73,5,71,56,49,18,15,15,28,77,1,1,71
2560,32,Ethan,Horton,Florida State,22,3,76,235,31,65,0,0,3,,,RB,None,False,RB,FLST,False,0,LA,,75,57,13,66,61,52,13,21,34,21,79,1,1,71
2561,22,RB,FILLER,Florida State,25,1,72,195,6,52,6,1985,3,,,RB,None,True,RB,RUT,True,1984,CT,,35,47,10,47,33,45,5,25,26,5,65,1,1,46
2562,33,Mike,Alstott,Florida State,21,4,73,248,31,65,0,0,4,,,FB,None,False,FB,FLST,True,1981,FL,,85,65,8,76,60,73,9,50,44,36,88,1,1,81
2563,43,Bobby,Fowler,Florida State,24,2,74,230,31,65,0,0,3,Broken Nose,Questionable,FB,None,False,FB,FLST,False,0,OH,,63,52,1,62,38,52,1,47,29,28,64,1,1,60
2564,88,J.P.,Foschi,Florida State,21,3,75,255,31,65,0,0,5,Turf Toe,Questionable,TE,None,False,TE,FLST,True,1982,MS,1984 Southeastern Conference All-Conference,51,65,1,74,84,59,1,50,53,39,83,1,1,87
2566,80,Hayward,Clay,Florida State,21,4,75,260,31,65,0,0,4,Fractured Eye Socket,,TE,None,False,TE,FLST,True,1981,OH,,55,61,1,61,60,50,1,42,31,32,67,1,1,73
2567,89,TE,FILLER,Florida State,25,2,77,237,35,60,35,1985,3,,,TE,None,True,TE,WVA,True,1983,OK,,40,47,1,46,36,45,1,36,35,5,65,1,1,52
2568,42,Paul,Warfield,Florida State,19,3,72,188,31,65,0,0,5,Tight Hamstring,Probable,WR,None,False,WR,FLST,True,1983,TX,1984 Southeastern Conference Offensive Player of the Year,55,80,1,90,96,62,1,40,26,30,95,1,1,93
2570,85,Dennis,McKinnon,Florida State,22,3,73,185,0,0,0,0,3,,,WR,None,False,WR,FLST,False,0,DC,,37,72,1,77,84,55,1,25,7,22,78,1,1,77
2571,80,Nat,Moore,Florida State,32,3,69,184,0,0,0,0,3,,,WR,None,False,WR,FLST,False,0,CA,,42,83,1,74,85,61,1,12,10,23,65,1,1,78
2572,86,Maurice,Stovall,Florida State,19,2,76,215,31,65,0,0,3,,,WR,None,False,WR,FLST,False,0,CA,,30,65,1,72,62,46,1,18,4,21,74,1,1,66
2573,83,Ray,Ethridge,Florida State,26,3,70,180,31,65,0,0,4,Fractured Nose,Questionable,WR,None,False,WR,FLST,False,0,FL,,26,73,1,70,65,58,1,21,9,28,79,1,1,68
2574,81,Phil,Freeman,Florida State,22,2,71,185,13,69,13,1985,3,,,WR,None,True,WR,NEB,False,0,TX,,23,74,1,67,64,42,1,11,6,20,68,1,1,64
2575,80,Mike,Miller,Florida State,25,2,71,182,31,65,0,0,3,,,WR,None,False,WR,FLST,False,0,VA,,26,61,1,62,61,51,1,19,13,25,73,1,1,59
